Fecha	Formato Agrupado	nombre_division	nombre_area	nombre_seccion	Temporada	Regional	Supervisor	Nombre	Departamento	Ubicacion	Cluster	nombre_estado_cia	Stock Unidad	Stock Valorizado	DOH	DOH Unidad
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	TU ENTRADA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS		Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	3952	-1.7		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	UNIDADES LOGISTICAS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	0	0		
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS		Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0	0	
	PLAZA VEA	MISCELANEOS	MISCELANEOS	VARIOS	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	56424	59.7	0.04	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	391150	6306887.5	50.29	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	921	6992.7	17.81	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	5894	194774.4	118.42	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	219125	3348471.9	73.36	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	40865	374494	123.82	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	168	511.9	26.71	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	242632	6565506.4	129.4	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	1044	42867.4	108.79	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	200	491.5	59.6	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Semana Santa	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	1980	12160.7	575.47	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	3905319	32486056	54.12	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	101	3079.4	96.07	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	2882	31329.7	143.31	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	233	2570	160.41	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	566	10231.3	136.6	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Padre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	560	4804.5		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	21120	536919.5	402.17	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	704	24357.3	14591.33	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	61	186.4	239.36	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	28142	675291.7	194.98	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	960	9111.1		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	180	568.3	80.87	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Semana Santa	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	216	1326.6		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	64089	541752.6	86.9	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	366	2149.6	281.71	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	4	81.6		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	178	2073.3	207.26	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	5446	31968.6	256.47	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	8	234.7	155.99	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	3729	75085.1	164.85	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	178	2644.1	175.7	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	8316	57354.9	119.08	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	76361	1271728.5	212.38	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	279	2554.8	63.65	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	555	12652.7	73.45	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	51393	466899.7	190.97	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	7233	174578.3	116.84	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	144	437.7	60.13	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	95509	1585511.2	223.2	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	158	3883.5	15.39	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	181	585.6	23.38	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	137767	744366.6	90.94	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR		Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	0	0	0	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	0	0	0	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	574	3259.5	59.58	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	114	22329.2		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	21	95.6	375	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Inactivo	1	16.2	7.78	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR		Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	964	9178.6	85.24	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Año Nuevo	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	72	662.9		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	87635	1256150.8	303.41	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia De La Madre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	4105	36427.2	1742.59	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	3368	130268.4	98.76	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Padre	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Halloween	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	130400	1530156.9	232.56	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	6581	52087.9	111.96	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	247	749.3	275.77	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	58422	2118093.1	172.25	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	55	874.8	7.58	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	San Valentin	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	1582	5056	1842.98	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Semana Santa	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	292687	1974393.4	159.64	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	53	1615.9	22.79	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Dia Del Niño	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Por Activar	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	In & Out	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Por Activar	161	1818	100.67	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Navidad	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Por Activar	0	0		
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Otros	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Por Activar	798	8026.3	218.94	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Por Activar	12	26.9	119.42	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	374	1218.5	97.01	
	PLAZA VEA	NON FOOD	BAZAR	BAZAR	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	129930	1103703.5	111.71	
	PLAZA VEA	NON FOOD	ELECTRO	AUDIO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	47358	1464206.8	137.35	
	PLAZA VEA	NON FOOD	ELECTRO	AUDIO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	87	8548.3	5.22	
	PLAZA VEA	NON FOOD	ELECTRO	AUDIO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	113	31115.7	41.4	
	PLAZA VEA	NON FOOD	ELECTRO	AUDIO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	50	41820.4	159.95	
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	26664	11878220.5	42.19	
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	101	169184.9	20.89	
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	46	5442.2	1653.93	
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Campaña Escolar	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	2283	1690374.4	385.74	
	PLAZA VEA	NON FOOD	ELECTRO	COMPUTO	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	4242	2106489.2	287.1	
	PLAZA VEA	NON FOOD	ELECTRO	FOTOGRAFIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0	0	
	PLAZA VEA	NON FOOD	ELECTRO	FOTOGRAFIA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	12556	9685370.9	10.09	
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	54	29666.4	1.78	
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	0	0	0	
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	30	30843.3		
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	64	190459.1	152.42	
	PLAZA VEA	NON FOOD	ELECTRO	LINEA BLANCA	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Suprimido	147	171980.5	48.41	
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	72	21237.5		
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Primavera/Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	87915	10668786.7	47.07	
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Verano	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Activo Menor a 28 Dias	993	99545.1	42.5	
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Creado	0	0		
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Toda Temporada	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	EVDO s/compra	1180	127158	260.49	
	PLAZA VEA	NON FOOD	ELECTRO	PEQUEÑOS ELECTRODOM	Otoño/Invierno	Sebastián Santangelo	VIK ENCISO	Sucre - PVH	Lima	Lima + Callao	B3	Obsoleto	72	17726.8		
