codigo_local,Periodo,DpPv,DpPv_Lv4,Tienda,Division,Area,Real,Ppto
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,LACTEOS A04,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,CARNES A07,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,CONGELADOS A16,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,MISCELANEOS D4,MISCELANEOS A14,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,NA Producto,NA Producto,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,BAZAR A13,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,ELECTRO A11,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,HOGAR A15,,
P075,2026-11,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,TEXTIL A12,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,ABARROTES D1,BEBIDAS A02,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,ABARROTES D1,COMESTIBLES A01,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,ABARROTES D1,LACTEOS A04,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,CARNES A07,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,CONGELADOS A16,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,NON FOOD D3,BAZAR A13,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,NON FOOD D3,ELECTRO A11,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,NON FOOD D3,HOGAR A15,,
P075,2026-12,Digital,E-Commerce,P075_Trujillo - PVH,NON FOOD D3,TEXTIL A12,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,ABARROTES D1,BEBIDAS A02,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,ABARROTES D1,COMESTIBLES A01,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,ABARROTES D1,LACTEOS A04,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,CARNES A07,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,CONGELADOS A16,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,NON FOOD D3,BAZAR A13,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,NON FOOD D3,ELECTRO A11,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,NON FOOD D3,HOGAR A15,,
P075,2026-12,Digital,Last Mile,P075_Trujillo - PVH,NON FOOD D3,TEXTIL A12,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,BEBIDAS A02,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,COMESTIBLES A01,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,ABARROTES D1,LACTEOS A04,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,CARNES A07,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,CONGELADOS A16,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,MISCELANEOS D4,MISCELANEOS A14,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,BAZAR A13,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,ELECTRO A11,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,HOGAR A15,,
P075,2026-12,Tienda,Tienda,P075_Trujillo - PVH,NON FOOD D3,TEXTIL A12,,
P080,2026-01,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"8,389.01","18,750.34"
P080,2026-01,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"133,761.06","134,090.35"
P080,2026-01,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"5,172.49","3,636.43"
P080,2026-01,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,"1,116.57","3,439.02"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,"279,122.58","463,457.86"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,"865,044.14","969,952.54"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"955,805.25","1,016,434.89"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,"473,021.96","523,076.82"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,"263,904.96","310,588.05"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"141,714.27","119,160.37"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,"125,271.97","113,542.35"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"155,240.73","177,109.70"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"250,527.23","265,621.46"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"116,912.07","129,388.57"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"43,856.11","42,916.82"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,"16,607.93","14,684.98"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,0.00,0.00
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,"-1,020.22",0.00
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"268,582.45","265,040.92"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"664,199.22","841,405.24"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"314,676.84","303,060.87"
P080,2026-01,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,"514,200.60","300,185.18"
P080,2026-02,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"52,300.80","54,095.38"
P080,2026-02,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"195,638.11","172,307.70"
P080,2026-02,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"3,215.01","3,122.80"
P080,2026-02,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,485.60,"3,250.53"
P080,2026-02,Tienda,Centro de Negocio,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,,
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,"271,492.80","482,416.38"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,"824,711.51","925,727.45"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"902,311.56","1,004,330.85"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,"440,648.80","496,634.12"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,"267,218.70","303,034.78"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"137,765.17","126,919.45"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,"117,638.23","117,243.90"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"144,409.62","170,409.83"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"240,638.72","254,010.75"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"121,550.23","134,068.96"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"44,642.37","39,930.51"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,"17,034.23","15,878.29"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,0.00,0.00
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,-922.58,0.00
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"1,045,928.29","578,621.87"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"688,886.09","823,630.00"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"321,771.60","290,837.98"
P080,2026-02,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,"423,096.44","268,100.88"
P080,2026-03,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"81,035.79","78,947.49"
P080,2026-03,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"145,604.93","133,461.70"
P080,2026-03,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"6,072.83","3,136.94"
P080,2026-03,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,632.06,917.06
P080,2026-03,Tienda,Centro de Negocio,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"1,629.43",0.00
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,"288,442.17","421,836.22"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,"1,024,827.40","981,800.16"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"1,008,544.81","1,005,219.89"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,"548,399.17","557,902.82"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,"332,856.43","286,653.54"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,"157,721.93","120,455.83"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,"128,269.23","110,531.06"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,"180,524.78","185,612.56"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,"284,320.45","265,961.96"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,"141,676.93","132,782.36"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,"51,635.26","38,710.12"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,"19,050.19","15,601.81"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,0.00,0.00
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,-830.38,0.00
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,"1,747,925.64","927,489.95"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,"703,101.63","840,894.14"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,"357,855.25","304,151.25"
P080,2026-03,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,"414,422.93","246,166.65"
P080,2026-04,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"25,288.41"
P080,2026-04,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"169,219.69"
P080,2026-04,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"6,078.22"
P080,2026-04,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"3,227.82"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,0.00,"428,330.99"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"964,000.01"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"895,295.97"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,0.00,"503,717.14"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,0.00,"278,823.46"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"117,298.24"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,0.00,"89,820.24"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"170,022.29"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"241,246.00"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"140,179.46"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"47,902.38"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"15,803.48"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,,
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,,
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"279,478.73"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"772,375.20"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"267,292.30"
P080,2026-04,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"237,855.02"
P080,2026-05,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"4,947.61"
P080,2026-05,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"85,263.06"
P080,2026-05,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"3,063.61"
P080,2026-05,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"4,230.05"
P080,2026-05,Tienda,Centro de Negocio,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,,
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,0.00,"377,239.18"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"1,011,203.78"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"900,788.80"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,0.00,"512,282.06"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,0.00,"286,481.32"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"123,552.50"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,0.00,"78,344.79"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"170,338.78"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"229,642.79"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"149,108.79"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"38,430.53"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"17,555.96"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,,
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,,
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"232,875.82"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"950,819.72"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"285,548.85"
P080,2026-05,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"322,538.30"
P080,2026-06,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"3,450.39"
P080,2026-06,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"138,213.52"
P080,2026-06,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"3,089.43"
P080,2026-06,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"2,200.70"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,0.00,"402,250.13"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"960,448.91"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"867,846.15"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,0.00,"507,414.11"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,0.00,"274,261.33"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"117,687.17"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,0.00,"66,838.12"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"162,828.38"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"205,371.79"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"137,165.91"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"35,772.93"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"17,564.72"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,,
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,,
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"214,776.14"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"708,477.24"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"256,902.65"
P080,2026-06,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"322,384.74"
P080,2026-07,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"3,986.17"
P080,2026-07,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"197,082.74"
P080,2026-07,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"7,090.32"
P080,2026-07,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"2,681.09"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,0.00,"397,036.23"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"999,530.89"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"921,197.48"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,0.00,"541,339.74"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,0.00,"283,908.61"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"122,251.38"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CONGELADOS A16,0.00,"70,809.56"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"166,466.75"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"211,436.75"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"144,389.09"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"36,852.53"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,MISCELANEOS D4,MISCELANEOS A14,0.00,"19,089.90"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,NA Producto,NA Producto,,
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,No Gestionables PA40,No Gestionables PB140,,
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"246,545.22"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"769,725.98"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"305,584.56"
P080,2026-07,Tienda,Tienda,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,"296,368.22"
P080,2026-08,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,BAZAR A13,0.00,"9,005.38"
P080,2026-08,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,ELECTRO A11,0.00,"123,467.90"
P080,2026-08,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,HOGAR A15,0.00,"1,974.46"
P080,2026-08,Digital,E-Commerce,P080_Bolichera - PVH,NON FOOD D3,TEXTIL A12,0.00,710.85
P080,2026-08,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,BEBIDAS A02,0.00,"357,010.76"
P080,2026-08,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,COMESTIBLES A01,0.00,"1,016,187.00"
P080,2026-08,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"896,750.39"
P080,2026-08,Tienda,Tienda,P080_Bolichera - PVH,ABARROTES D1,LACTEOS A04,0.00,"543,725.25"
P080,2026-08,Tienda,Tienda,P080_Bolichera - PVH,FRESCOS D2,CARNES A07,0.00,"280,101.04"
