regional,supervisor,Año,Mes,nombre,Unid x Minuto,Meta Promedio,venta_unidad,tiempo_escaneo,Objetivo
Sebastián Santangelo,VIK ENCISO,2026,marzo,Alfonso Ugarte - PVH,10.26,14.00,248727.91,1454462,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Brasil - PVH,11.50,13.00,480271.48000000004,2506669,13
Sebastián Santangelo,VIK ENCISO,2026,marzo,Brena - PVH,11.47,14.00,781332.3200000001,4087930,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Callao - PVH,12.08,13.00,443577.71,2202480,13
Sebastián Santangelo,VIK ENCISO,2026,marzo,Centro Civico - PVH,11.08,15.00,644425.4700000001,3489180,15
Sebastián Santangelo,VIK ENCISO,2026,marzo,Colonial - PVH,13.33,14.00,365452.83999999997,1644792,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Comas - PVH,15.56,15.00,575787.8300000002,2220815,15
Sebastián Santangelo,VIK ENCISO,2026,marzo,Izaguirre - PVH,13.54,14.00,626466.4800000002,2776299,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Los Olivos - PVH,13.89,14.00,634778.5500000005,2742503,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Pro - PVH,16.03,16.00,984434.7100000004,3684626,16
Sebastián Santangelo,VIK ENCISO,2026,marzo,Puente Piedra - PVH,15.78,16.00,1180825.2399999998,4488999,16
Sebastián Santangelo,VIK ENCISO,2026,marzo,Rimac Alcazar - PVH,12.79,14.00,765506.89,3592031,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Risso - PVH,11.91,14.00,599809.6200000002,3021539,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,San Miguel - PVH,12.57,13.00,481074.5900000001,2296333,13
Sebastián Santangelo,VIK ENCISO,2026,marzo,Sucre - PVH,11.56,13.00,974207.0399999999,5056566,13
Sebastián Santangelo,VIK ENCISO,2026,marzo,Universitaria - PVH,12.59,14.00,452349.58999999997,2155030,14
Sebastián Santangelo,VIK ENCISO,2026,marzo,Ventanilla - PVH,14.43,14.00,856569.5800000001,3560561,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Acho - PVH,16.10,15.00,175289.75999999995,653355,15
Sebastián Santangelo,VIK ENCISO,2026,abril,Alfonso Ugarte - PVH,12.90,14.00,219552.68999999997,1021299,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Brasil - PVH,12.06,13.00,397999.66,1980374,13
Sebastián Santangelo,VIK ENCISO,2026,abril,Brena - PVH,11.87,14.00,657469.75,3324307,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Callao - PVH,11.68,13.00,388383.82000000007,1994571,13
Sebastián Santangelo,VIK ENCISO,2026,abril,Centro Civico - PVH,12.54,15.00,536250.8099999998,2565647,15
Sebastián Santangelo,VIK ENCISO,2026,abril,Colonial - PVH,13.64,14.00,282844.01,1243835,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Comas - PVH,15.96,15.00,502325.67000000004,1888856,15
Sebastián Santangelo,VIK ENCISO,2026,abril,Izaguirre - PVH,13.73,14.00,468564.04999999993,2047256,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Los Olivos - PVH,14.06,14.00,506054.4999999999,2159359,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Pro - PVH,16.95,16.00,817396.7100000003,2894125,16
Sebastián Santangelo,VIK ENCISO,2026,abril,Puente Piedra - PVH,17.38,16.00,971684.6299999999,3353806,16
Sebastián Santangelo,VIK ENCISO,2026,abril,Rimac Alcazar - PVH,13.63,14.00,654745.3500000001,2882900,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Risso - PVH,12.61,14.00,474675.8400000002,2258166,14
Sebastián Santangelo,VIK ENCISO,2026,abril,San Miguel - PVH,11.46,13.00,433788.12000000034,2270977,13
Sebastián Santangelo,VIK ENCISO,2026,abril,Sucre - PVH,11.35,13.00,833776.7800000003,4407555,13
Sebastián Santangelo,VIK ENCISO,2026,abril,Universitaria - PVH,12.94,14.00,329962.4200000002,1530362,14
Sebastián Santangelo,VIK ENCISO,2026,abril,Ventanilla - PVH,14.54,14.00,675237.3300000002,2786596,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Acho - PVH,15.73,15.00,181345.99,691819,15
Sebastián Santangelo,VIK ENCISO,2026,mayo,Alfonso Ugarte - PVH,12.20,14.00,234157.70000000007,1151608,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Brasil - PVH,12.17,13.00,425225.8200000001,2096484,13
Sebastián Santangelo,VIK ENCISO,2026,mayo,Brena - PVH,12.69,14.00,725177.2200000002,3429020,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Callao - PVH,11.65,13.00,366517.32999999996,1887183,13
Sebastián Santangelo,VIK ENCISO,2026,mayo,Centro Civico - PVH,13.94,15.00,586183.33,2523092,15
Sebastián Santangelo,VIK ENCISO,2026,mayo,Colonial - PVH,11.85,14.00,325681.12,1648727,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Comas - PVH,15.00,15.00,515816.60000000003,2062783,15
Sebastián Santangelo,VIK ENCISO,2026,mayo,Izaguirre - PVH,13.73,14.00,510018.6700000001,2228675,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Los Olivos - PVH,14.18,14.00,530142.5199999997,2243821,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Pro - PVH,16.40,16.00,901372.9500000002,3298125,16
Sebastián Santangelo,VIK ENCISO,2026,mayo,Puente Piedra - PVH,15.29,16.00,1046974.8899999998,4107590,16
Sebastián Santangelo,VIK ENCISO,2026,mayo,Rimac Alcazar - PVH,14.61,14.00,692186.5500000002,2842643,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Risso - PVH,12.90,14.00,514084.11,2390958,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,San Miguel - PVH,11.89,13.00,489644.98,2470261,13
Sebastián Santangelo,VIK ENCISO,2026,mayo,Sucre - PVH,11.13,13.00,949042.05,5115701,13
Sebastián Santangelo,VIK ENCISO,2026,mayo,Universitaria - PVH,13.37,14.00,348441.8999999999,1564149,14
Sebastián Santangelo,VIK ENCISO,2026,mayo,Ventanilla - PVH,15.82,14.00,778198.9900000002,2951602,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Acho - PVH,14.93,15.00,171442.37,688911,15
Sebastián Santangelo,VIK ENCISO,2026,junio,Alfonso Ugarte - PVH,11.61,14.00,202890.04999999996,1048351,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Brasil - PVH,12.15,13.00,406088.2699999999,2005359,13
Sebastián Santangelo,VIK ENCISO,2026,junio,Brena - PVH,13.72,14.00,682117.4199999999,2983751,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Callao - PVH,12.02,13.00,376605.94,1879396,13
Sebastián Santangelo,VIK ENCISO,2026,junio,Centro Civico - PVH,13.59,15.00,519102.15,2291863,15
Sebastián Santangelo,VIK ENCISO,2026,junio,Colonial - PVH,11.93,14.00,318877.47,1603845,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Comas - PVH,15.33,15.00,425054.45,1663896,15
Sebastián Santangelo,VIK ENCISO,2026,junio,Izaguirre - PVH,13.54,14.00,470602.97999999975,2086003,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Los Olivos - PVH,13.14,14.00,498041.24,2274150,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Pro - PVH,16.06,16.00,800653.1699999999,2991278,16
Sebastián Santangelo,VIK ENCISO,2026,junio,Puente Piedra - PVH,15.85,16.00,967838.2700000001,3663578,16
Sebastián Santangelo,VIK ENCISO,2026,junio,Rimac Alcazar - PVH,14.20,14.00,629857.5,2661448,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Risso - PVH,12.50,14.00,479863.57,2302679,14
Sebastián Santangelo,VIK ENCISO,2026,junio,San Miguel - PVH,11.61,13.00,462535.78999999963,2389709,13
Sebastián Santangelo,VIK ENCISO,2026,junio,Sucre - PVH,11.60,13.00,888583.67,4595986,13
Sebastián Santangelo,VIK ENCISO,2026,junio,Universitaria - PVH,13.22,14.00,303869.1699999999,1378655,14
Sebastián Santangelo,VIK ENCISO,2026,junio,Ventanilla - PVH,14.81,14.00,689269.2899999998,2792706,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,julio,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,julio,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,julio,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,julio,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,julio,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,julio,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,julio,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,julio,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,julio,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,julio,Ventanilla - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,agosto,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,agosto,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,agosto,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,agosto,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,agosto,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,agosto,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,agosto,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,agosto,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,agosto,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,agosto,Ventanilla - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,septiembre,Ventanilla - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,octubre,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,octubre,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,octubre,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,octubre,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,octubre,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,octubre,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,octubre,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,octubre,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,octubre,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,octubre,Ventanilla - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,noviembre,Ventanilla - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Acho - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Alfonso Ugarte - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Brasil - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Brena - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Callao - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Centro Civico - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Colonial - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Comas - PVH,,15.00,,,15
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Izaguirre - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Los Olivos - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Pro - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Puente Piedra - PVH,,16.00,,,16
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Rimac Alcazar - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Risso - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,San Miguel - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Sucre - PVH,,13.00,,,13
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Universitaria - PVH,,14.00,,,14
Sebastián Santangelo,VIK ENCISO,2026,diciembre,Ventanilla - PVH,,14.00,,,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Arequipa - PVH,8.95,13.00,335664.3909999999,2249618,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Chincha - PVH,13.81,16.00,415314.8950000001,1803817,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Cusco Mall - PVH,12.01,14.00,746295.4450000001,3728783,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Cusco Wanchaq-PVH,12.49,14.00,254675.805,1223479,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Ica - PVH,10.99,13.00,544576.9549999998,2973447,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Ilo - PVH,13.10,14.00,548791.845,2512738,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Juliaca - PVH,15.20,17.00,779839.1589999999,3078121,17
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Moquegua - PVH,14.07,14.00,531437.0989999999,2265835,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Pisco - PVH,16.88,16.00,561481.651,1995542,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Puno - PVH,15.64,18.00,572382.8949999999,2195784,18
Sofía Villanueva,JOE HUAMANCONDOR,2025,enero,Tacna - PVH,11.10,13.00,995645.5400000006,5382182,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Arequipa - PVH,9.04,13.00,310723.0900000001,2061806,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Chincha - PVH,14.55,16.00,419546.86499999993,1729894,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Cusco Mall - PVH,12.88,14.00,677454.7550000001,3154887,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Cusco Wanchaq-PVH,12.85,14.00,230973.535,1078723,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Ica - PVH,11.27,13.00,513770.9249999998,2736368,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Ilo - PVH,13.73,14.00,527945.48,2307402,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Juliaca - PVH,14.97,17.00,685683.098,2747836,17
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Moquegua - PVH,14.58,14.00,493677.69499999995,2031032,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Pisco - PVH,16.15,16.00,539326.0200000003,2003253,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Puno - PVH,15.75,18.00,558373.8899999999,2127725,18
Sofía Villanueva,JOE HUAMANCONDOR,2025,febrero,Tacna - PVH,10.97,13.00,961008.6149999998,5256030,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Arequipa - PVH,9.85,13.00,396804.262,2417771,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Chincha - PVH,14.98,16.00,500929.5859999999,2006475,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Cusco Mall - PVH,13.53,14.00,854281.5900000001,3789468,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Cusco Wanchaq-PVH,12.03,14.00,284886.544,1420299,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Ica - PVH,11.61,13.00,625079.9739999998,3231203,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Ilo - PVH,13.65,14.00,570941.8490000003,2508920,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Juliaca - PVH,15.56,17.00,849689.4750000001,3275895,17
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Moquegua - PVH,14.90,14.00,568812.6349999998,2291198,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Pisco - PVH,17.16,16.00,608446.52,2126848,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Puno - PVH,16.22,18.00,660838.06,2444024,18
Sofía Villanueva,JOE HUAMANCONDOR,2025,marzo,Tacna - PVH,11.26,13.00,1112407.2399999998,5927248,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Arequipa - PVH,9.57,13.00,300077.9970000001,1880857,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Chincha - PVH,13.85,16.00,395910.2899999999,1715199,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Cusco Mall - PVH,13.77,14.00,741112.1609999997,3229414,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Cusco Wanchaq-PVH,11.98,14.00,273290.229,1369015,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Ica - PVH,10.60,13.00,521753.1720000003,2954648,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Ilo - PVH,13.40,14.00,485593.07499999984,2174885,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Juliaca - PVH,15.27,17.00,755585.3570000001,2969183,17
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Moquegua - PVH,13.97,14.00,493641.35500000004,2119785,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Pisco - PVH,15.69,16.00,510449.8140000002,1951917,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Puno - PVH,16.00,18.00,595263.0009999999,2231994,18
Sofía Villanueva,JOE HUAMANCONDOR,2025,abril,Tacna - PVH,11.13,13.00,928047.0999999992,5004358,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Arequipa - PVH,9.78,13.00,300410.35,1843714,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Chincha - PVH,13.78,16.00,397247.24000000005,1729940,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Cusco Mall - PVH,14.33,14.00,787512.9199999999,3298192,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Cusco Wanchaq-PVH,12.22,14.00,272217.45,1336687,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Ica - PVH,10.49,13.00,523518.07999999996,2994485,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Ilo - PVH,13.23,14.00,472245.4200000001,2142421,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Juliaca - PVH,16.06,17.00,826488.5799999997,3087436,17
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Moquegua - PVH,14.45,14.00,570695.24,2369916,14
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Pisco - PVH,16.65,16.00,539233.7999999999,1943207,16
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Puno - PVH,16.12,18.00,617084.5,2296917,18
Sofía Villanueva,JOE HUAMANCONDOR,2025,mayo,Tacna - PVH,11.34,13.00,949050.5800000003,5023420,13
Sofía Villanueva,JOE HUAMANCONDOR,2025,junio,Arequipa - PVH,9.63,13.00,313437.70000000007,1951965,13
